RoomID,Capacity,WheelchairAccess,Projector,Computer,FloorLevel
R2427,32,FALSE,TRUE,FALSE,5
R2428,12,FALSE,FALSE,TRUE,4
R2429,33,FALSE,TRUE,FALSE,4
R2430,26,FALSE,FALSE,TRUE,2
R2431,18,TRUE,TRUE,TRUE,10
R2432,41,TRUE,TRUE,TRUE,5
R2433,26,FALSE,TRUE,FALSE,9
R2434,42,TRUE,FALSE,FALSE,6
R2435,33,FALSE,TRUE,FALSE,3
R2436,21,FALSE,FALSE,FALSE,3
R2437,43,TRUE,FALSE,FALSE,3
R2438,6,TRUE,TRUE,FALSE,8
R2439,40,TRUE,FALSE,TRUE,6
R2440,28,TRUE,TRUE,FALSE,9
R2441,40,FALSE,TRUE,FALSE,1
R2442,39,FALSE,FALSE,TRUE,4
R2443,8,TRUE,TRUE,FALSE,3
R2444,28,FALSE,TRUE,FALSE,9
R2445,35,FALSE,FALSE,TRUE,9
R2446,19,TRUE,TRUE,TRUE,7
R2447,40,FALSE,TRUE,FALSE,7
R2448,5,TRUE,FALSE,TRUE,8
R2449,14,FALSE,FALSE,FALSE,9
R2450,15,TRUE,FALSE,TRUE,7
R2451,31,TRUE,FALSE,TRUE,4
R2452,14,TRUE,TRUE,FALSE,3
R2453,23,FALSE,FALSE,TRUE,6
R2454,49,TRUE,FALSE,FALSE,5
R2455,45,TRUE,TRUE,FALSE,8
R2456,17,FALSE,TRUE,TRUE,7
R2457,29,FALSE,FALSE,TRUE,5
R2458,34,FALSE,FALSE,TRUE,10
R2459,14,TRUE,FALSE,TRUE,3
R2460,12,TRUE,TRUE,TRUE,6
R2461,8,TRUE,FALSE,TRUE,3
R2462,18,TRUE,FALSE,FALSE,10
R2463,43,TRUE,FALSE,TRUE,3
R2464,32,FALSE,TRUE,TRUE,6
R2465,22,TRUE,TRUE,FALSE,1
R2466,17,TRUE,FALSE,FALSE,8
R2467,27,TRUE,FALSE,FALSE,10
R2468,40,FALSE,FALSE,TRUE,8
R2469,36,FALSE,TRUE,FALSE,6
R2470,49,TRUE,FALSE,TRUE,1
R2471,44,FALSE,FALSE,TRUE,8
R2472,18,TRUE,FALSE,TRUE,3
R2473,29,TRUE,TRUE,TRUE,4
R2474,19,TRUE,TRUE,TRUE,1
R2475,10,TRUE,FALSE,TRUE,4
R2476,10,TRUE,FALSE,TRUE,8
R2477,44,TRUE,FALSE,TRUE,2
R2478,27,FALSE,TRUE,TRUE,5
R2479,46,TRUE,FALSE,TRUE,3
R2480,33,FALSE,FALSE,FALSE,4
R2481,44,FALSE,TRUE,TRUE,4
R2482,27,FALSE,TRUE,FALSE,2
R2483,16,FALSE,FALSE,FALSE,3
R2484,22,TRUE,TRUE,TRUE,4
R2485,47,TRUE,TRUE,TRUE,6
R2486,38,FALSE,TRUE,FALSE,2
R2487,39,TRUE,FALSE,TRUE,9
R2488,47,FALSE,TRUE,TRUE,5
R2489,36,TRUE,TRUE,FALSE,9
R2490,41,FALSE,TRUE,FALSE,1
R2491,19,FALSE,TRUE,FALSE,10
R2492,22,TRUE,FALSE,FALSE,6
R2493,42,TRUE,TRUE,TRUE,10
R2494,8,TRUE,TRUE,TRUE,9
R2495,26,TRUE,FALSE,FALSE,5
R2496,9,TRUE,TRUE,TRUE,1
R2497,28,FALSE,TRUE,TRUE,1
R2498,7,TRUE,TRUE,TRUE,8
R2499,12,FALSE,TRUE,TRUE,5
R2500,20,FALSE,FALSE,TRUE,8
R2501,26,FALSE,TRUE,FALSE,3
R2502,5,FALSE,TRUE,FALSE,7
R2503,20,FALSE,TRUE,FALSE,1
R2504,18,TRUE,TRUE,TRUE,4
R2505,9,TRUE,TRUE,FALSE,8
R2506,50,FALSE,FALSE,FALSE,4
R2507,50,FALSE,FALSE,FALSE,7
R2508,31,FALSE,TRUE,TRUE,4
R2509,48,TRUE,FALSE,FALSE,10
R2510,13,TRUE,FALSE,TRUE,7
R2511,47,FALSE,TRUE,FALSE,3
R2512,44,TRUE,TRUE,FALSE,9
R2513,21,FALSE,TRUE,TRUE,1
R2514,19,FALSE,FALSE,FALSE,10
R2515,33,FALSE,FALSE,TRUE,1
R2516,22,TRUE,TRUE,TRUE,6
R2517,33,TRUE,FALSE,TRUE,1
R2518,27,FALSE,TRUE,TRUE,3
R2519,20,FALSE,FALSE,TRUE,10
R2520,49,FALSE,TRUE,FALSE,1
R2521,46,FALSE,FALSE,FALSE,6
R2522,46,FALSE,FALSE,TRUE,9
R2523,22,TRUE,TRUE,TRUE,9
R2524,15,TRUE,TRUE,FALSE,4
R2525,35,TRUE,FALSE,FALSE,2
R2526,42,TRUE,TRUE,FALSE,1
R2527,36,TRUE,FALSE,TRUE,5
R2528,7,TRUE,FALSE,TRUE,8
R2529,35,FALSE,TRUE,FALSE,2
R2530,41,FALSE,TRUE,TRUE,5
R2531,25,TRUE,FALSE,TRUE,8
R2532,45,TRUE,TRUE,TRUE,1
R2533,43,FALSE,TRUE,FALSE,5
R2534,14,FALSE,TRUE,TRUE,6
R2535,49,FALSE,FALSE,TRUE,8
R2536,32,TRUE,TRUE,TRUE,10
R2537,5,TRUE,TRUE,FALSE,2
R2538,43,TRUE,TRUE,TRUE,10
R2539,13,TRUE,FALSE,FALSE,7
R2540,32,FALSE,FALSE,FALSE,4
R2541,12,TRUE,TRUE,TRUE,4
R2542,12,TRUE,TRUE,TRUE,9
R2543,47,TRUE,FALSE,TRUE,2
R2544,38,FALSE,FALSE,TRUE,2
R2545,44,FALSE,FALSE,FALSE,4
R2546,21,TRUE,FALSE,TRUE,8
R2547,28,TRUE,FALSE,TRUE,5
R2548,45,FALSE,FALSE,FALSE,3
R2549,24,FALSE,TRUE,TRUE,9
R2550,30,TRUE,TRUE,FALSE,9
R2551,20,TRUE,FALSE,TRUE,4
R2552,30,FALSE,FALSE,TRUE,2
R2553,26,TRUE,TRUE,TRUE,8
R2554,11,TRUE,FALSE,FALSE,3
R2555,23,FALSE,TRUE,FALSE,1
R2556,50,TRUE,FALSE,FALSE,3
R2557,39,TRUE,FALSE,TRUE,7
R2558,49,FALSE,FALSE,FALSE,8
R2559,23,TRUE,TRUE,TRUE,3
R2560,28,TRUE,FALSE,FALSE,5
R2561,28,TRUE,FALSE,TRUE,7
R2562,36,TRUE,FALSE,TRUE,6
R2563,26,TRUE,TRUE,TRUE,4
R2564,13,FALSE,FALSE,TRUE,1
R2565,7,TRUE,TRUE,TRUE,7
R2566,27,FALSE,TRUE,FALSE,9
R2567,5,FALSE,FALSE,FALSE,8
R2568,16,TRUE,FALSE,FALSE,5
R2569,21,TRUE,TRUE,FALSE,2
R2570,46,TRUE,TRUE,FALSE,2
R2571,17,FALSE,FALSE,FALSE,2
R2572,45,FALSE,FALSE,FALSE,6
R2573,34,TRUE,FALSE,TRUE,5
R2574,12,FALSE,FALSE,TRUE,6
R2575,44,TRUE,TRUE,FALSE,10
R2576,13,TRUE,TRUE,FALSE,6
R2577,25,FALSE,FALSE,TRUE,7
R2578,29,TRUE,FALSE,TRUE,1
R2579,25,TRUE,TRUE,FALSE,1
R2580,37,TRUE,FALSE,FALSE,2
R2581,43,FALSE,FALSE,FALSE,8
R2582,12,TRUE,TRUE,FALSE,3
R2583,45,TRUE,TRUE,FALSE,9
R2584,38,TRUE,FALSE,TRUE,4
R2585,35,TRUE,FALSE,TRUE,7
R2586,26,TRUE,FALSE,FALSE,8
R2587,48,FALSE,FALSE,TRUE,8
R2588,50,FALSE,TRUE,TRUE,6
R2589,44,FALSE,TRUE,TRUE,6
R2590,44,FALSE,TRUE,TRUE,1
R2591,17,FALSE,FALSE,FALSE,5
R2592,7,TRUE,TRUE,TRUE,6
R2593,46,FALSE,TRUE,TRUE,4
R2594,47,TRUE,FALSE,FALSE,8
R2595,17,FALSE,TRUE,FALSE,9
R2596,16,FALSE,FALSE,TRUE,7
R2597,46,FALSE,FALSE,FALSE,7
R2598,9,TRUE,FALSE,FALSE,8
R2599,10,FALSE,TRUE,FALSE,2
R2600,36,TRUE,FALSE,TRUE,4
R2601,5,TRUE,FALSE,TRUE,1
R2602,15,TRUE,FALSE,TRUE,8
R2603,26,TRUE,TRUE,FALSE,5
R2604,47,TRUE,TRUE,TRUE,5
R2605,17,FALSE,TRUE,FALSE,8
R2606,12,FALSE,FALSE,FALSE,4
R2607,41,TRUE,FALSE,FALSE,8
R2608,44,FALSE,FALSE,TRUE,10
R2609,40,TRUE,FALSE,TRUE,4
R2610,17,TRUE,TRUE,FALSE,4
R2611,25,FALSE,FALSE,TRUE,10
R2612,43,FALSE,FALSE,TRUE,2
R2613,23,FALSE,FALSE,FALSE,1
R2614,14,TRUE,TRUE,FALSE,9
R2615,38,TRUE,TRUE,TRUE,9
R2616,29,FALSE,TRUE,FALSE,10
R2617,30,FALSE,FALSE,FALSE,8
R2618,18,FALSE,FALSE,TRUE,3
R2619,48,TRUE,TRUE,TRUE,3
R2620,20,FALSE,TRUE,FALSE,9
R2621,48,TRUE,TRUE,TRUE,4
R2622,47,TRUE,FALSE,TRUE,5
R2623,19,TRUE,FALSE,FALSE,10
R2624,28,TRUE,FALSE,FALSE,2
R2625,15,TRUE,FALSE,TRUE,8
R2626,39,TRUE,FALSE,FALSE,10
R2627,50,FALSE,FALSE,TRUE,8
R2628,15,TRUE,TRUE,FALSE,6
R2629,37,FALSE,FALSE,FALSE,2
R2630,46,FALSE,FALSE,TRUE,6
R2631,44,TRUE,FALSE,TRUE,2
R2632,45,TRUE,FALSE,FALSE,2
R2633,45,TRUE,FALSE,FALSE,2
R2634,20,TRUE,TRUE,TRUE,10
R2635,25,FALSE,TRUE,FALSE,7
R2636,11,FALSE,FALSE,TRUE,8
R2637,46,TRUE,FALSE,TRUE,7
R2638,16,TRUE,TRUE,TRUE,1
R2639,16,FALSE,TRUE,TRUE,10
R2640,49,TRUE,TRUE,FALSE,8
R2641,34,TRUE,FALSE,FALSE,7
R2642,38,TRUE,TRUE,TRUE,7
R2643,19,FALSE,FALSE,FALSE,3
R2644,11,FALSE,TRUE,FALSE,1
R2645,13,FALSE,TRUE,FALSE,8
R2646,24,FALSE,FALSE,TRUE,5
R2647,36,TRUE,FALSE,TRUE,8
R2648,42,TRUE,FALSE,FALSE,3
R2649,20,TRUE,TRUE,TRUE,5
R2650,39,FALSE,TRUE,TRUE,8
R2651,50,FALSE,TRUE,FALSE,2
R2652,37,TRUE,FALSE,TRUE,6
R2653,28,FALSE,FALSE,FALSE,10
R2654,15,FALSE,FALSE,TRUE,9
R2655,23,TRUE,FALSE,FALSE,6
R2656,44,TRUE,TRUE,FALSE,7
R2657,24,FALSE,TRUE,TRUE,6
R2658,7,FALSE,TRUE,FALSE,8
R2659,24,TRUE,TRUE,FALSE,5
R2660,38,FALSE,FALSE,TRUE,6
R2661,18,FALSE,TRUE,FALSE,10
R2662,29,FALSE,FALSE,FALSE,10
R2663,42,FALSE,TRUE,TRUE,9
R2664,24,FALSE,TRUE,TRUE,5
R2665,28,TRUE,TRUE,TRUE,7
R2666,32,TRUE,TRUE,TRUE,4
R2667,40,FALSE,TRUE,FALSE,10
R2668,43,FALSE,TRUE,FALSE,7
R2669,41,TRUE,FALSE,FALSE,7
R2670,43,TRUE,TRUE,TRUE,1
R2671,5,TRUE,TRUE,TRUE,8
R2672,6,TRUE,TRUE,TRUE,6
R2673,10,TRUE,FALSE,FALSE,8
R2674,18,TRUE,TRUE,TRUE,8
R2675,30,TRUE,FALSE,FALSE,5
R2676,39,FALSE,TRUE,TRUE,1
R2677,31,TRUE,FALSE,FALSE,9
R2678,17,FALSE,TRUE,FALSE,1
R2679,50,FALSE,FALSE,TRUE,3
R2680,17,TRUE,TRUE,FALSE,1
R2681,38,FALSE,TRUE,FALSE,9
R2682,30,TRUE,TRUE,TRUE,8
R2683,10,FALSE,FALSE,TRUE,2
R2684,27,TRUE,FALSE,FALSE,3
R2685,12,FALSE,TRUE,FALSE,10
R2686,28,FALSE,TRUE,FALSE,1
R2687,20,FALSE,TRUE,FALSE,6
R2688,28,TRUE,FALSE,TRUE,10
R2689,14,TRUE,TRUE,TRUE,9
R2690,29,TRUE,TRUE,FALSE,1
R2691,32,FALSE,FALSE,TRUE,4
R2692,31,TRUE,FALSE,FALSE,4
R2693,47,TRUE,TRUE,TRUE,3
R2694,16,FALSE,TRUE,FALSE,9
R2695,41,TRUE,FALSE,FALSE,4
R2696,44,TRUE,FALSE,FALSE,10
R2697,45,FALSE,FALSE,FALSE,10
R2698,37,FALSE,FALSE,FALSE,10
R2699,46,TRUE,FALSE,TRUE,9
R2700,5,TRUE,TRUE,TRUE,2
R2701,29,TRUE,TRUE,FALSE,4
R2702,19,FALSE,FALSE,TRUE,9
R2703,21,TRUE,FALSE,TRUE,3
R2704,49,FALSE,TRUE,FALSE,1
R2705,43,TRUE,FALSE,FALSE,8
R2706,44,TRUE,TRUE,TRUE,6
R2707,7,TRUE,TRUE,TRUE,6
R2708,20,FALSE,TRUE,TRUE,4
R2709,44,FALSE,TRUE,TRUE,8
R2710,32,FALSE,FALSE,FALSE,3
R2711,16,TRUE,TRUE,FALSE,5
R2712,7,TRUE,TRUE,FALSE,7
R2713,7,FALSE,TRUE,TRUE,4
R2714,36,FALSE,FALSE,TRUE,5
R2715,31,TRUE,TRUE,TRUE,2
R2716,17,TRUE,TRUE,FALSE,1
R2717,31,TRUE,TRUE,TRUE,5
R2718,50,TRUE,TRUE,TRUE,2
R2719,28,FALSE,FALSE,TRUE,4
R2720,50,FALSE,FALSE,TRUE,1
R2721,50,FALSE,TRUE,TRUE,6
R2722,13,TRUE,FALSE,TRUE,6
R2723,47,TRUE,FALSE,TRUE,7
R2724,12,TRUE,FALSE,FALSE,4
R2725,15,FALSE,TRUE,FALSE,1
R2726,41,FALSE,FALSE,TRUE,9
R2727,7,TRUE,TRUE,FALSE,9
R2728,30,FALSE,TRUE,FALSE,9
R2729,5,FALSE,TRUE,TRUE,5
R2730,28,FALSE,TRUE,FALSE,3
R2731,17,TRUE,FALSE,FALSE,1
R2732,30,FALSE,TRUE,TRUE,7
R2733,43,FALSE,FALSE,FALSE,6
R2734,22,FALSE,FALSE,FALSE,3
R2735,42,FALSE,TRUE,TRUE,7
R2736,47,FALSE,TRUE,FALSE,1
R2737,5,FALSE,FALSE,TRUE,7
R2738,39,FALSE,FALSE,TRUE,4
R2739,44,FALSE,FALSE,TRUE,7
R2740,37,TRUE,TRUE,TRUE,5
R2741,15,TRUE,TRUE,FALSE,8
R2742,43,TRUE,TRUE,TRUE,1
R2743,13,FALSE,FALSE,FALSE,9
R2744,5,FALSE,TRUE,TRUE,5
R2745,39,TRUE,FALSE,FALSE,3
R2746,24,TRUE,TRUE,FALSE,2
R2747,12,TRUE,TRUE,FALSE,8
R2748,10,TRUE,FALSE,FALSE,3
R2749,43,TRUE,TRUE,TRUE,1
R2750,29,FALSE,FALSE,FALSE,7
R2751,12,FALSE,FALSE,FALSE,8
R2752,27,TRUE,FALSE,TRUE,10
R2753,16,TRUE,FALSE,TRUE,9
R2754,39,FALSE,TRUE,FALSE,9
R2755,48,FALSE,TRUE,TRUE,1
R2756,10,FALSE,TRUE,TRUE,5
R2757,22,FALSE,FALSE,TRUE,5
R2758,7,TRUE,TRUE,TRUE,8
R2759,18,FALSE,TRUE,TRUE,5
R2760,34,TRUE,TRUE,TRUE,8
R2761,31,FALSE,TRUE,TRUE,3
R2762,38,TRUE,FALSE,TRUE,8
R2763,35,FALSE,FALSE,FALSE,3
R2764,27,FALSE,FALSE,TRUE,8
R2765,45,TRUE,TRUE,TRUE,5
R2766,38,FALSE,TRUE,FALSE,2
R2767,46,TRUE,FALSE,TRUE,7
R2768,33,TRUE,TRUE,TRUE,7
R2769,39,FALSE,FALSE,FALSE,2
R2770,37,TRUE,TRUE,FALSE,1
R2771,39,TRUE,TRUE,TRUE,3
R2772,13,FALSE,FALSE,TRUE,7
R2773,17,FALSE,TRUE,FALSE,9
R2774,38,FALSE,FALSE,TRUE,9
R2775,24,TRUE,TRUE,TRUE,1
R2776,44,TRUE,TRUE,FALSE,2
R2777,8,TRUE,FALSE,FALSE,5
R2778,10,FALSE,FALSE,FALSE,1
R2779,15,TRUE,TRUE,TRUE,8
R2780,21,FALSE,FALSE,FALSE,1
R2781,18,FALSE,FALSE,TRUE,4
R2782,8,FALSE,FALSE,FALSE,1
R2783,35,FALSE,TRUE,FALSE,10
R2784,38,FALSE,TRUE,TRUE,6
R2785,7,TRUE,TRUE,TRUE,4
R2786,18,TRUE,FALSE,TRUE,4
R2787,5,TRUE,TRUE,TRUE,6
R2788,18,TRUE,TRUE,TRUE,3
R2789,49,FALSE,FALSE,FALSE,6
R2790,49,FALSE,FALSE,TRUE,10
R2791,32,FALSE,FALSE,TRUE,5
R2792,24,FALSE,TRUE,TRUE,4
R2793,7,TRUE,FALSE,FALSE,6
R2794,18,TRUE,FALSE,FALSE,4
R2795,17,FALSE,FALSE,FALSE,4
R2796,5,TRUE,TRUE,FALSE,3
R2797,19,TRUE,FALSE,TRUE,9
R2798,40,TRUE,FALSE,FALSE,2
R2799,6,FALSE,TRUE,TRUE,5
R2800,14,TRUE,FALSE,TRUE,3
R2801,39,FALSE,FALSE,FALSE,6
R2802,31,FALSE,FALSE,FALSE,4
R2803,41,TRUE,FALSE,TRUE,5
R2804,42,FALSE,FALSE,TRUE,4
R2805,40,FALSE,FALSE,FALSE,1
R2806,23,TRUE,TRUE,TRUE,6
R2807,32,FALSE,TRUE,FALSE,5
R2808,25,TRUE,FALSE,FALSE,2
R2809,48,FALSE,TRUE,FALSE,10
R2810,36,FALSE,FALSE,FALSE,4
R2811,39,FALSE,FALSE,TRUE,6
R2812,28,FALSE,TRUE,TRUE,8
R2813,38,TRUE,FALSE,TRUE,2
R2814,8,TRUE,FALSE,FALSE,9
R2815,30,FALSE,FALSE,TRUE,9
R2816,11,TRUE,FALSE,TRUE,1
R2817,29,TRUE,FALSE,FALSE,6
R2818,22,TRUE,TRUE,FALSE,7
R2819,12,FALSE,FALSE,TRUE,3
R2820,32,FALSE,FALSE,TRUE,9
R2821,39,TRUE,TRUE,FALSE,4
R2822,7,TRUE,TRUE,FALSE,8
R2823,30,FALSE,FALSE,TRUE,1
R2824,22,FALSE,TRUE,FALSE,8
R2825,44,TRUE,FALSE,TRUE,1
R2826,12,FALSE,TRUE,TRUE,5
R2827,28,FALSE,FALSE,FALSE,5
R2828,21,FALSE,FALSE,FALSE,1
R2829,34,TRUE,TRUE,TRUE,8
R2830,27,TRUE,FALSE,FALSE,4
R2831,44,TRUE,FALSE,FALSE,6
R2832,36,TRUE,FALSE,TRUE,4
R2833,31,TRUE,FALSE,FALSE,8
R2834,50,FALSE,TRUE,FALSE,2
R2835,26,TRUE,FALSE,TRUE,6
R2836,29,FALSE,TRUE,TRUE,1
R2837,25,TRUE,FALSE,FALSE,10
R2838,14,FALSE,FALSE,TRUE,1
R2839,21,FALSE,FALSE,FALSE,10
R2840,9,FALSE,TRUE,TRUE,1
R2841,34,FALSE,TRUE,FALSE,6
R2842,29,FALSE,FALSE,FALSE,1
R2843,5,TRUE,TRUE,FALSE,3
R2844,10,TRUE,FALSE,TRUE,7
R2845,22,TRUE,TRUE,FALSE,10
R2846,39,FALSE,TRUE,FALSE,6
R2847,7,FALSE,FALSE,TRUE,2
R2848,22,FALSE,FALSE,FALSE,7
R2849,40,TRUE,TRUE,FALSE,2
R2850,18,FALSE,FALSE,TRUE,4
R2851,45,FALSE,TRUE,FALSE,1
R2852,34,FALSE,FALSE,TRUE,8
R2853,13,TRUE,TRUE,FALSE,9
R2854,7,TRUE,FALSE,TRUE,5
R2855,42,TRUE,TRUE,TRUE,2
R2856,14,TRUE,TRUE,FALSE,8
R2857,22,TRUE,FALSE,FALSE,9
R2858,32,FALSE,TRUE,TRUE,10
R2859,9,FALSE,TRUE,FALSE,10
R2860,40,TRUE,FALSE,TRUE,7
R2861,28,TRUE,TRUE,FALSE,9
R2862,43,FALSE,TRUE,TRUE,1
R2863,20,FALSE,FALSE,FALSE,8
R2864,15,FALSE,FALSE,TRUE,8
R2865,40,FALSE,FALSE,TRUE,3
R2866,17,TRUE,TRUE,FALSE,3
R2867,24,TRUE,TRUE,TRUE,3
R2868,45,TRUE,TRUE,TRUE,2
R2869,40,FALSE,FALSE,TRUE,4
R2870,32,TRUE,TRUE,FALSE,1
R2871,38,TRUE,TRUE,FALSE,8
R2872,24,FALSE,TRUE,TRUE,7
R2873,10,TRUE,TRUE,TRUE,9
R2874,9,FALSE,TRUE,FALSE,5
R2875,28,TRUE,TRUE,FALSE,10
R2876,8,FALSE,FALSE,TRUE,5
R2877,11,FALSE,TRUE,FALSE,6
R2878,14,TRUE,FALSE,FALSE,1
R2879,37,FALSE,FALSE,FALSE,3
R2880,35,TRUE,FALSE,TRUE,1
R2881,6,TRUE,FALSE,FALSE,4
R2882,5,TRUE,FALSE,FALSE,3
R2883,27,FALSE,TRUE,TRUE,10
R2884,20,TRUE,TRUE,TRUE,1
R2885,15,TRUE,FALSE,TRUE,9
R2886,38,TRUE,FALSE,FALSE,9
R2887,18,FALSE,TRUE,TRUE,7
R2888,12,FALSE,TRUE,FALSE,7
R2889,6,FALSE,TRUE,FALSE,3
R2890,9,FALSE,FALSE,TRUE,7
R2891,20,TRUE,FALSE,FALSE,3
R2892,6,FALSE,FALSE,FALSE,8
R2893,44,TRUE,FALSE,FALSE,1
R2894,20,FALSE,FALSE,FALSE,2
R2895,46,TRUE,FALSE,FALSE,6
R2896,13,TRUE,TRUE,FALSE,7
R2897,26,FALSE,TRUE,FALSE,1
R2898,25,TRUE,TRUE,FALSE,3
R2899,11,FALSE,FALSE,TRUE,2
R2900,29,FALSE,TRUE,FALSE,4
R2901,31,TRUE,FALSE,TRUE,3
R2902,30,TRUE,FALSE,TRUE,3
R2903,30,FALSE,FALSE,TRUE,1
R2904,43,TRUE,TRUE,TRUE,4
R2905,25,FALSE,TRUE,FALSE,9
R2906,9,TRUE,FALSE,TRUE,9
R2907,18,TRUE,FALSE,FALSE,8
R2908,22,FALSE,FALSE,FALSE,1
R2909,12,FALSE,TRUE,FALSE,10
R2910,30,FALSE,FALSE,TRUE,1
R2911,10,FALSE,TRUE,FALSE,5
R2912,26,FALSE,TRUE,FALSE,4
R2913,24,FALSE,FALSE,TRUE,3
R2914,14,FALSE,TRUE,FALSE,4
R2915,9,TRUE,TRUE,TRUE,6
R2916,44,TRUE,TRUE,FALSE,2
R2917,43,FALSE,FALSE,FALSE,7
R2918,38,FALSE,TRUE,TRUE,5
R2919,50,TRUE,TRUE,TRUE,2
R2920,25,FALSE,TRUE,FALSE,8
R2921,6,FALSE,TRUE,TRUE,10
R2922,42,TRUE,FALSE,FALSE,8
R2923,48,TRUE,TRUE,TRUE,8
R2924,32,FALSE,FALSE,TRUE,8
R2925,40,FALSE,FALSE,FALSE,7
R2926,37,FALSE,TRUE,FALSE,6
R2927,49,TRUE,FALSE,FALSE,10
R2928,7,FALSE,TRUE,TRUE,2
R2929,18,TRUE,FALSE,FALSE,2
R2930,30,FALSE,TRUE,TRUE,2
R2931,12,FALSE,TRUE,TRUE,7
R2932,22,TRUE,TRUE,TRUE,6
R2933,47,TRUE,FALSE,FALSE,9
R2934,11,FALSE,FALSE,TRUE,9
R2935,30,TRUE,TRUE,FALSE,1
R2936,27,FALSE,FALSE,FALSE,6
R2937,33,FALSE,TRUE,FALSE,7
R2938,29,TRUE,TRUE,FALSE,8
R2939,43,TRUE,FALSE,TRUE,6
R2940,28,FALSE,FALSE,FALSE,5
R2941,42,FALSE,FALSE,FALSE,10
R2942,45,TRUE,TRUE,TRUE,2
R2943,46,FALSE,FALSE,TRUE,5
R2944,28,TRUE,TRUE,FALSE,3
R2945,10,TRUE,TRUE,FALSE,1
R2946,37,TRUE,TRUE,TRUE,1
R2947,18,FALSE,FALSE,FALSE,9
R2948,41,FALSE,FALSE,TRUE,10
R2949,30,TRUE,TRUE,TRUE,9
R2950,41,TRUE,FALSE,FALSE,6
R2951,22,FALSE,TRUE,FALSE,2
R2952,24,TRUE,FALSE,TRUE,9
R2953,10,FALSE,FALSE,TRUE,3
R2954,41,TRUE,FALSE,TRUE,7
R2955,20,FALSE,TRUE,TRUE,2
R2956,10,FALSE,FALSE,TRUE,3
R2957,14,TRUE,FALSE,TRUE,9
R2958,49,FALSE,FALSE,TRUE,10
R2959,10,FALSE,TRUE,TRUE,7
R2960,31,FALSE,FALSE,FALSE,6
R2961,35,FALSE,FALSE,TRUE,1
R2962,49,TRUE,FALSE,TRUE,2
R2963,40,FALSE,TRUE,FALSE,7
R2964,28,FALSE,FALSE,TRUE,3
R2965,40,TRUE,FALSE,FALSE,4
R2966,19,FALSE,FALSE,TRUE,9
R2967,34,FALSE,FALSE,FALSE,2
R2968,46,TRUE,FALSE,FALSE,6
R2969,19,FALSE,FALSE,TRUE,3
R2970,26,TRUE,TRUE,FALSE,5
R2971,28,FALSE,FALSE,FALSE,8
R2972,50,FALSE,TRUE,TRUE,8
R2973,44,TRUE,TRUE,FALSE,9
R2974,40,TRUE,TRUE,FALSE,5
R2975,19,TRUE,FALSE,TRUE,7
R2976,49,FALSE,TRUE,TRUE,10
R2977,41,FALSE,TRUE,TRUE,10
R2978,43,TRUE,FALSE,FALSE,4
R2979,37,FALSE,TRUE,TRUE,5
R2980,6,TRUE,FALSE,FALSE,9
R2981,10,TRUE,FALSE,TRUE,6
R2982,43,TRUE,TRUE,FALSE,1
R2983,7,FALSE,TRUE,TRUE,10
R2984,35,TRUE,FALSE,FALSE,3
R2985,11,FALSE,FALSE,TRUE,6
R2986,11,FALSE,TRUE,TRUE,7
R2987,43,TRUE,FALSE,FALSE,4
R2988,45,TRUE,FALSE,FALSE,4
R2989,47,TRUE,TRUE,FALSE,9
R2990,48,FALSE,TRUE,TRUE,10
R2991,25,TRUE,FALSE,FALSE,6
R2992,46,TRUE,TRUE,FALSE,5
R2993,40,FALSE,TRUE,TRUE,9
R2994,48,FALSE,TRUE,FALSE,6
R2995,38,TRUE,TRUE,FALSE,6
R2996,21,TRUE,FALSE,TRUE,1
R2997,23,FALSE,TRUE,FALSE,9
R2998,25,TRUE,FALSE,TRUE,3
R2999,40,TRUE,FALSE,TRUE,3
R3000,11,FALSE,FALSE,TRUE,5
R3001,17,TRUE,TRUE,TRUE,1
R3002,32,FALSE,FALSE,FALSE,8
R3003,47,FALSE,FALSE,TRUE,9
R3004,8,TRUE,TRUE,TRUE,10
R3005,37,TRUE,TRUE,FALSE,3
R3006,35,TRUE,FALSE,FALSE,9
R3007,23,FALSE,TRUE,TRUE,9
R3008,17,TRUE,FALSE,TRUE,2
R3009,31,TRUE,FALSE,FALSE,4
R3010,47,FALSE,FALSE,FALSE,10
R3011,44,FALSE,FALSE,FALSE,4
R3012,50,FALSE,FALSE,FALSE,5
R3013,45,FALSE,FALSE,TRUE,3
R3014,33,TRUE,TRUE,FALSE,4
R3015,37,TRUE,TRUE,FALSE,10
R3016,34,FALSE,FALSE,TRUE,6
R3017,27,FALSE,FALSE,TRUE,1
R3018,50,FALSE,FALSE,TRUE,5
R3019,13,FALSE,FALSE,TRUE,9
R3020,38,FALSE,TRUE,FALSE,8
R3021,46,FALSE,TRUE,TRUE,4
R3022,23,FALSE,FALSE,FALSE,5
R3023,5,FALSE,FALSE,TRUE,4
R3024,45,FALSE,TRUE,FALSE,3
R3025,15,TRUE,FALSE,TRUE,7
R3026,20,FALSE,FALSE,FALSE,5
R3027,45,TRUE,FALSE,FALSE,8
R3028,15,FALSE,FALSE,TRUE,3
R3029,31,TRUE,FALSE,TRUE,10
R3030,15,TRUE,TRUE,FALSE,3
R3031,49,FALSE,FALSE,FALSE,8
R3032,16,TRUE,TRUE,FALSE,5
R3033,47,TRUE,TRUE,TRUE,5
