GroupID,Size,WheelchairAccess,Projector,Computer,FloorPreference,Start,End
G1798,33,TRUE,TRUE,FALSE,9,10:20,11:20
G1799,6,FALSE,FALSE,TRUE,6,8:00,9:00
G1800,50,TRUE,FALSE,FALSE,6,13:50,14:50
G1801,16,TRUE,TRUE,TRUE,5,9:10,10:10
G1802,31,TRUE,TRUE,FALSE,7,11:30,12:30
G1803,26,TRUE,FALSE,FALSE,5,9:10,10:10
G1804,9,FALSE,TRUE,TRUE,5,11:30,12:30
G1805,29,TRUE,FALSE,TRUE,5,10:20,11:20
G1806,24,TRUE,TRUE,TRUE,2,8:00,9:00
G1807,34,FALSE,FALSE,FALSE,5,8:00,9:00
G1808,9,FALSE,FALSE,TRUE,5,8:00,9:00
G1809,31,TRUE,TRUE,TRUE,9,8:00,9:00
G1810,29,TRUE,TRUE,FALSE,6,8:00,9:00
G1811,34,FALSE,TRUE,FALSE,10,11:30,12:30
G1812,26,TRUE,FALSE,FALSE,3,10:20,11:20
G1813,26,TRUE,FALSE,TRUE,5,12:40,13:40
G1814,43,FALSE,FALSE,FALSE,10,9:10,10:10
G1815,21,TRUE,FALSE,FALSE,10,8:00,9:00
G1816,17,FALSE,TRUE,TRUE,8,8:00,9:00
G1817,22,FALSE,TRUE,FALSE,10,8:00,9:00
G1818,42,FALSE,FALSE,FALSE,5,8:00,9:00
G1819,14,TRUE,TRUE,FALSE,10,8:00,9:00
G1820,11,FALSE,FALSE,FALSE,8,10:20,11:20
G1821,5,FALSE,FALSE,TRUE,9,9:10,10:10
G1822,35,TRUE,TRUE,FALSE,4,8:00,9:00
G1823,10,FALSE,FALSE,FALSE,8,8:00,9:00
G1824,39,FALSE,FALSE,TRUE,2,8:00,9:00
G1825,50,FALSE,TRUE,FALSE,-1,8:00,9:00
G1826,50,FALSE,TRUE,FALSE,-1,12:40,13:40
G1827,17,TRUE,TRUE,FALSE,1,8:00,9:00
G1828,48,TRUE,FALSE,FALSE,5,8:00,9:00
G1829,32,TRUE,FALSE,FALSE,6,8:00,9:00
G1830,28,FALSE,FALSE,TRUE,10,11:30,12:30
G1831,15,TRUE,FALSE,TRUE,9,11:30,12:30
G1832,42,FALSE,TRUE,FALSE,9,9:10,10:10
G1833,44,TRUE,FALSE,TRUE,-1,9:10,10:10
G1834,27,FALSE,TRUE,TRUE,3,8:00,9:00
G1835,39,FALSE,FALSE,FALSE,-1,8:00,9:00
G1836,8,TRUE,FALSE,TRUE,4,8:00,9:00
G1837,36,FALSE,TRUE,FALSE,-1,8:00,9:00
G1838,6,TRUE,FALSE,FALSE,1,8:00,9:00
G1839,45,TRUE,FALSE,FALSE,7,10:20,11:20
G1840,30,FALSE,FALSE,TRUE,9,9:10,10:10
G1841,45,TRUE,TRUE,TRUE,4,12:40,13:40
G1842,21,FALSE,TRUE,TRUE,-1,10:20,11:20
G1843,49,FALSE,FALSE,FALSE,3,9:10,10:10
G1844,38,TRUE,TRUE,FALSE,1,9:10,10:10
G1845,17,FALSE,TRUE,TRUE,9,8:00,9:00
G1846,24,FALSE,FALSE,FALSE,5,8:00,9:00
G1847,34,TRUE,FALSE,TRUE,1,9:10,10:10
G1848,17,FALSE,FALSE,TRUE,2,12:40,13:40
G1849,48,FALSE,TRUE,FALSE,10,13:50,14:50
G1850,25,FALSE,TRUE,TRUE,10,9:10,10:10
G1851,27,TRUE,FALSE,FALSE,1,9:10,10:10
G1852,37,TRUE,TRUE,FALSE,-1,8:00,9:00
G1853,44,TRUE,FALSE,FALSE,5,10:20,11:20
G1854,34,FALSE,TRUE,TRUE,7,15:00,16:00
G1855,34,FALSE,TRUE,FALSE,1,8:00,9:00
G1856,28,FALSE,FALSE,FALSE,3,8:00,9:00
G1857,8,FALSE,FALSE,FALSE,6,8:00,9:00
G1858,25,TRUE,TRUE,TRUE,10,10:20,11:20
G1859,49,FALSE,TRUE,FALSE,6,11:30,12:30
G1860,41,FALSE,FALSE,TRUE,9,12:40,13:40
G1861,45,TRUE,TRUE,TRUE,7,9:10,10:10
G1862,5,TRUE,TRUE,TRUE,3,9:10,10:10
G1863,15,TRUE,TRUE,FALSE,5,9:10,10:10
G1864,40,TRUE,TRUE,FALSE,10,8:00,9:00
G1865,10,TRUE,TRUE,FALSE,7,10:20,11:20
G1866,44,FALSE,TRUE,FALSE,10,9:10,10:10
G1867,44,TRUE,TRUE,FALSE,4,8:00,9:00
G1868,48,FALSE,FALSE,TRUE,4,16:10,17:10
G1869,41,FALSE,TRUE,TRUE,2,8:00,9:00
G1870,9,TRUE,FALSE,FALSE,5,10:20,11:20
G1871,16,TRUE,TRUE,FALSE,3,10:20,11:20
G1872,27,TRUE,FALSE,FALSE,1,8:00,9:00
G1873,30,TRUE,FALSE,TRUE,8,9:10,10:10
G1874,45,TRUE,TRUE,FALSE,-1,9:10,10:10
G1875,42,TRUE,TRUE,TRUE,2,8:00,9:00
G1876,37,TRUE,FALSE,TRUE,1,11:30,12:30
G1877,34,FALSE,FALSE,TRUE,5,9:10,10:10
G1878,37,TRUE,TRUE,TRUE,5,13:50,14:50
G1879,32,FALSE,TRUE,FALSE,2,11:30,12:30
G1880,18,FALSE,FALSE,FALSE,-1,8:00,9:00
G1881,31,FALSE,TRUE,TRUE,3,15:00,16:00
G1882,29,FALSE,TRUE,FALSE,8,10:20,11:20
G1883,6,TRUE,TRUE,TRUE,10,8:00,9:00
G1884,13,TRUE,TRUE,TRUE,3,12:40,13:40
G1885,17,TRUE,FALSE,TRUE,7,8:00,9:00
G1886,48,TRUE,FALSE,FALSE,-1,12:40,13:40
G1887,6,TRUE,TRUE,FALSE,10,10:20,11:20
G1888,12,FALSE,FALSE,FALSE,5,9:10,10:10
G1889,44,FALSE,FALSE,FALSE,4,8:00,9:00
G1890,34,FALSE,TRUE,FALSE,10,13:50,14:50
G1891,50,TRUE,TRUE,FALSE,5,8:00,9:00
G1892,12,FALSE,FALSE,TRUE,6,8:00,9:00
G1893,47,FALSE,TRUE,FALSE,5,12:40,13:40
G1894,11,FALSE,TRUE,FALSE,10,9:10,10:10
G1895,30,FALSE,FALSE,FALSE,9,8:00,9:00
G1896,32,TRUE,TRUE,FALSE,2,8:00,9:00
G1897,37,FALSE,TRUE,FALSE,5,10:20,11:20
G1898,7,FALSE,FALSE,FALSE,9,8:00,9:00
G1899,50,TRUE,TRUE,FALSE,10,15:00,16:00
G1900,27,TRUE,FALSE,TRUE,8,10:20,11:20
G1901,5,FALSE,FALSE,FALSE,1,8:00,9:00
G1902,12,TRUE,FALSE,FALSE,3,8:00,9:00
G1903,19,FALSE,TRUE,TRUE,6,8:00,9:00
G1904,14,FALSE,TRUE,TRUE,6,9:10,10:10
G1905,24,FALSE,FALSE,FALSE,5,8:00,9:00
G1906,16,TRUE,TRUE,FALSE,7,8:00,9:00
G1907,35,TRUE,TRUE,FALSE,10,11:30,12:30
G1908,18,TRUE,FALSE,TRUE,7,8:00,9:00
G1910,22,FALSE,FALSE,FALSE,4,8:00,9:00
G1911,21,FALSE,FALSE,TRUE,9,9:10,10:10
G1912,30,TRUE,TRUE,TRUE,7,15:00,16:00
G1913,38,FALSE,FALSE,TRUE,6,9:10,10:10
G1914,32,FALSE,TRUE,TRUE,1,9:10,10:10
G1915,43,FALSE,TRUE,TRUE,7,12:40,13:40
G1916,14,FALSE,FALSE,FALSE,4,8:00,9:00
G1917,12,TRUE,FALSE,FALSE,6,9:10,10:10
G1919,10,TRUE,TRUE,FALSE,8,8:00,9:00
G1920,42,FALSE,FALSE,FALSE,3,8:00,9:00
G1921,9,TRUE,FALSE,TRUE,1,8:00,9:00
G1923,5,TRUE,FALSE,TRUE,-1,10:20,11:20
G1924,23,TRUE,FALSE,FALSE,3,13:50,14:50
G1925,25,TRUE,TRUE,TRUE,10,11:30,12:30
G1926,16,FALSE,FALSE,FALSE,-1,9:10,10:10
G1928,38,FALSE,TRUE,FALSE,5,8:00,9:00
G1929,44,FALSE,TRUE,FALSE,9,11:30,12:30
G1930,18,FALSE,TRUE,FALSE,4,10:20,11:20
G1931,23,FALSE,TRUE,TRUE,2,8:00,9:00
G1932,23,FALSE,TRUE,FALSE,2,8:00,9:00
G1933,35,TRUE,FALSE,TRUE,10,12:40,13:40
G1934,45,TRUE,FALSE,TRUE,1,9:10,10:10
G1935,23,FALSE,FALSE,FALSE,5,8:00,9:00
G1936,11,TRUE,TRUE,FALSE,5,12:40,13:40
G1937,38,TRUE,FALSE,TRUE,6,12:40,13:40
G1938,33,TRUE,FALSE,TRUE,7,9:10,10:10
G1939,16,FALSE,FALSE,TRUE,9,9:10,10:10
G1940,7,TRUE,FALSE,TRUE,6,13:50,14:50
G1941,25,TRUE,FALSE,FALSE,8,8:00,9:00
G1942,21,FALSE,FALSE,TRUE,7,11:30,12:30
G1943,35,FALSE,FALSE,FALSE,1,8:00,9:00
G1944,34,TRUE,FALSE,FALSE,10,8:00,9:00
G1945,13,TRUE,TRUE,FALSE,5,9:10,10:10
G1946,36,TRUE,FALSE,FALSE,8,9:10,10:10
G1947,21,TRUE,TRUE,TRUE,10,9:10,10:10
G1948,23,FALSE,FALSE,TRUE,-1,8:00,9:00
G1949,45,FALSE,TRUE,FALSE,7,10:20,11:20
G1950,28,FALSE,TRUE,TRUE,9,10:20,11:20
G1951,29,TRUE,FALSE,TRUE,-1,15:00,16:00
G1952,49,FALSE,TRUE,TRUE,3,9:10,10:10
G1953,42,TRUE,FALSE,FALSE,1,8:00,9:00
G1954,25,TRUE,FALSE,TRUE,10,10:20,11:20
G1955,13,TRUE,TRUE,TRUE,9,13:50,14:50
G1956,7,FALSE,FALSE,FALSE,5,8:00,9:00
G1957,15,FALSE,TRUE,TRUE,3,8:00,9:00
G1958,5,TRUE,FALSE,FALSE,-1,8:00,9:00
G1959,30,FALSE,FALSE,FALSE,5,9:10,10:10
G1960,39,TRUE,TRUE,FALSE,4,8:00,9:00
G1961,27,TRUE,FALSE,FALSE,5,9:10,10:10
G1962,50,FALSE,FALSE,TRUE,3,9:10,10:10
G1963,11,TRUE,TRUE,TRUE,10,8:00,9:00
G1964,33,TRUE,TRUE,FALSE,9,9:10,10:10
G1965,33,TRUE,TRUE,FALSE,8,15:00,16:00
G1966,34,TRUE,FALSE,TRUE,1,11:30,12:30
G1967,8,FALSE,FALSE,TRUE,3,9:10,10:10
G1968,43,FALSE,TRUE,TRUE,6,12:40,13:40
G1969,27,FALSE,TRUE,FALSE,1,9:10,10:10
G1970,41,FALSE,FALSE,FALSE,4,9:10,10:10
G1971,23,TRUE,TRUE,TRUE,9,11:30,12:30
G1972,22,FALSE,TRUE,TRUE,3,10:20,11:20
G1973,23,FALSE,TRUE,TRUE,1,8:00,9:00
G1974,31,TRUE,TRUE,TRUE,3,9:10,10:10
G1975,33,TRUE,FALSE,FALSE,1,10:20,11:20
G1976,15,FALSE,TRUE,TRUE,5,12:40,13:40
G1977,13,FALSE,FALSE,FALSE,8,8:00,9:00
G1978,38,FALSE,FALSE,FALSE,3,8:00,9:00
G1979,48,FALSE,TRUE,FALSE,5,8:00,9:00
G1980,26,TRUE,TRUE,TRUE,-1,10:20,11:20
G1981,24,TRUE,FALSE,TRUE,4,8:00,9:00
G1982,48,FALSE,TRUE,FALSE,-1,10:20,11:20
G1984,15,FALSE,FALSE,TRUE,1,8:00,9:00
G1985,31,TRUE,FALSE,TRUE,5,8:00,9:00
G1986,5,TRUE,TRUE,FALSE,5,9:10,10:10
G1987,50,TRUE,FALSE,TRUE,6,16:10,17:10
G1988,12,TRUE,FALSE,FALSE,3,8:00,9:00
G1989,39,TRUE,FALSE,FALSE,10,9:10,10:10
G1990,34,TRUE,TRUE,TRUE,8,12:40,13:40
G1991,32,TRUE,FALSE,TRUE,4,12:40,13:40
G1992,39,FALSE,FALSE,TRUE,8,8:00,9:00
G1993,35,TRUE,TRUE,FALSE,3,10:20,11:20
G1994,20,FALSE,TRUE,TRUE,7,10:20,11:20
G1995,47,FALSE,FALSE,TRUE,8,9:10,10:10
G1996,25,TRUE,FALSE,FALSE,9,8:00,9:00
G1997,8,TRUE,FALSE,TRUE,8,8:00,9:00
G1998,25,TRUE,TRUE,FALSE,5,11:30,12:30
G1999,22,TRUE,TRUE,TRUE,1,10:20,11:20
G2000,6,TRUE,FALSE,TRUE,4,9:10,10:10
G2001,22,TRUE,FALSE,TRUE,2,10:20,11:20
G2002,49,FALSE,FALSE,FALSE,4,8:00,9:00
G2003,47,TRUE,TRUE,FALSE,4,8:00,9:00
G2004,20,FALSE,FALSE,FALSE,-1,8:00,9:00
G2005,14,FALSE,TRUE,TRUE,-1,9:10,10:10
G2006,5,FALSE,TRUE,FALSE,4,8:00,9:00
G2007,48,FALSE,FALSE,FALSE,1,8:00,9:00
G2008,14,TRUE,TRUE,FALSE,5,13:50,14:50
G2009,10,TRUE,FALSE,FALSE,2,9:10,10:10
G2010,39,FALSE,TRUE,TRUE,8,10:20,11:20
G2011,33,FALSE,TRUE,TRUE,6,15:00,16:00
G2012,39,FALSE,FALSE,TRUE,8,10:20,11:20
G2013,20,TRUE,FALSE,FALSE,4,9:10,10:10
G2015,37,TRUE,TRUE,TRUE,7,9:10,10:10
G2016,47,FALSE,TRUE,TRUE,4,8:00,9:00
G2017,9,TRUE,TRUE,TRUE,4,16:10,17:10
G2018,10,FALSE,TRUE,FALSE,4,8:00,9:00
G2019,35,TRUE,FALSE,FALSE,8,9:10,10:10
G2020,6,FALSE,TRUE,TRUE,6,11:30,12:30
G2021,14,FALSE,FALSE,FALSE,8,8:00,9:00
G2022,10,TRUE,FALSE,FALSE,1,8:00,9:00
G2023,20,FALSE,FALSE,FALSE,3,8:00,9:00
G2024,11,FALSE,TRUE,TRUE,6,9:10,10:10
G2025,32,FALSE,TRUE,TRUE,1,12:40,13:40
G2026,14,TRUE,FALSE,TRUE,7,11:30,12:30
G2027,50,FALSE,TRUE,TRUE,5,11:30,12:30
G2028,23,TRUE,TRUE,FALSE,5,11:30,12:30
G2029,15,FALSE,TRUE,TRUE,-1,8:00,9:00
G2030,36,TRUE,FALSE,FALSE,-1,8:00,9:00
G2031,47,TRUE,TRUE,FALSE,4,13:50,14:50
G2032,32,FALSE,TRUE,TRUE,7,9:10,10:10
G2033,31,TRUE,TRUE,TRUE,-1,9:10,10:10
G2034,26,FALSE,TRUE,TRUE,10,16:10,17:10
G2035,46,TRUE,FALSE,TRUE,9,8:00,9:00
G2036,35,TRUE,TRUE,FALSE,7,9:10,10:10
G2037,42,TRUE,TRUE,FALSE,8,10:20,11:20
G2038,24,FALSE,FALSE,FALSE,6,8:00,9:00
G2039,50,TRUE,FALSE,TRUE,8,16:10,17:10
G2040,44,TRUE,FALSE,TRUE,9,15:00,16:00
G2041,24,FALSE,TRUE,FALSE,8,8:00,9:00
G2042,47,TRUE,TRUE,TRUE,4,13:50,14:50
G2043,45,TRUE,TRUE,TRUE,1,10:20,11:20
G2044,34,FALSE,TRUE,FALSE,3,9:10,10:10
G2045,13,TRUE,TRUE,FALSE,2,8:00,9:00
G2046,7,FALSE,FALSE,TRUE,3,8:00,9:00
G2047,38,TRUE,TRUE,FALSE,6,9:10,10:10
G2048,45,TRUE,FALSE,TRUE,2,9:10,10:10
G2049,20,FALSE,FALSE,TRUE,7,10:20,11:20
G2050,36,FALSE,TRUE,TRUE,8,8:00,9:00
G2051,21,TRUE,TRUE,FALSE,3,13:50,14:50
G2052,10,TRUE,FALSE,FALSE,3,9:10,10:10
G2053,50,FALSE,FALSE,TRUE,9,11:30,12:30
G2054,47,FALSE,TRUE,FALSE,1,8:00,9:00
G2055,21,FALSE,FALSE,FALSE,1,8:00,9:00
G2056,21,FALSE,FALSE,FALSE,4,8:00,9:00
G2057,20,FALSE,TRUE,TRUE,7,10:20,11:20
G2058,46,FALSE,FALSE,TRUE,2,8:00,9:00
G2059,38,FALSE,TRUE,FALSE,3,10:20,11:20
G2060,6,TRUE,FALSE,TRUE,4,8:00,9:00
G2061,48,FALSE,FALSE,TRUE,5,8:00,9:00
G2062,15,FALSE,FALSE,FALSE,5,8:00,9:00
G2063,38,FALSE,FALSE,TRUE,-1,9:10,10:10
G2064,16,FALSE,TRUE,FALSE,2,8:00,9:00
G2065,26,FALSE,FALSE,FALSE,2,10:20,11:20
G2066,46,TRUE,FALSE,TRUE,6,11:30,12:30
G2067,32,FALSE,FALSE,FALSE,2,8:00,9:00
G2068,45,FALSE,TRUE,TRUE,10,8:00,9:00
G2069,34,TRUE,FALSE,TRUE,10,13:50,14:50
G2070,31,TRUE,FALSE,TRUE,10,15:00,16:00
G2071,13,FALSE,FALSE,TRUE,7,8:00,9:00
G2072,14,TRUE,FALSE,TRUE,6,12:40,13:40
G2073,18,TRUE,FALSE,TRUE,3,10:20,11:20
G2074,35,TRUE,FALSE,FALSE,-1,13:50,14:50
G2075,20,TRUE,TRUE,TRUE,-1,10:20,11:20
G2076,24,TRUE,FALSE,FALSE,7,8:00,9:00
G2077,47,FALSE,TRUE,FALSE,3,16:10,17:10
G2079,6,TRUE,TRUE,FALSE,-1,9:10,10:10
G2080,48,FALSE,FALSE,FALSE,10,11:30,12:30
G2081,33,TRUE,FALSE,FALSE,5,10:20,11:20
G2083,9,FALSE,FALSE,FALSE,10,8:00,9:00
G2084,43,FALSE,TRUE,FALSE,3,10:20,11:20
G2085,35,TRUE,FALSE,FALSE,4,9:10,10:10
G2086,46,FALSE,FALSE,FALSE,3,10:20,11:20
G2087,17,FALSE,FALSE,TRUE,7,9:10,10:10
G2088,40,FALSE,FALSE,TRUE,4,9:10,10:10
G2089,41,TRUE,FALSE,FALSE,5,10:20,11:20
G2090,49,FALSE,TRUE,TRUE,2,11:30,12:30
G2091,19,FALSE,TRUE,FALSE,7,11:30,12:30
G2092,18,FALSE,TRUE,TRUE,5,8:00,9:00
G2093,33,FALSE,FALSE,FALSE,6,8:00,9:00
G2094,23,TRUE,FALSE,TRUE,4,10:20,11:20
G2095,33,FALSE,TRUE,FALSE,5,9:10,10:10
G2096,42,FALSE,FALSE,TRUE,4,8:00,9:00
G2097,22,FALSE,FALSE,TRUE,8,9:10,10:10
G2098,45,TRUE,FALSE,TRUE,2,13:50,14:50
G2099,45,TRUE,FALSE,FALSE,3,9:10,10:10
G2100,33,TRUE,TRUE,TRUE,1,11:30,12:30
G2101,38,FALSE,TRUE,FALSE,4,8:00,9:00
G2102,46,TRUE,TRUE,FALSE,1,11:30,12:30
G2103,44,FALSE,TRUE,FALSE,8,8:00,9:00
G2104,21,TRUE,TRUE,FALSE,10,8:00,9:00
G2105,29,TRUE,TRUE,TRUE,2,8:00,9:00
G2106,8,FALSE,TRUE,TRUE,-1,9:10,10:10
G2108,49,TRUE,FALSE,TRUE,7,10:20,11:20
G2109,15,TRUE,TRUE,TRUE,-1,11:30,12:30
G2110,6,TRUE,TRUE,TRUE,9,8:00,9:00
G2111,9,TRUE,FALSE,FALSE,-1,8:00,9:00
G2112,15,FALSE,TRUE,TRUE,4,15:00,16:00
G2113,13,TRUE,TRUE,TRUE,8,11:30,12:30
G2114,43,TRUE,FALSE,FALSE,3,10:20,11:20
G2115,15,TRUE,TRUE,FALSE,9,9:10,10:10
G2116,30,TRUE,TRUE,TRUE,1,13:50,14:50
G2117,39,FALSE,FALSE,TRUE,9,10:20,11:20
G2118,46,FALSE,FALSE,FALSE,5,8:00,9:00
G2119,15,FALSE,FALSE,TRUE,6,8:00,9:00
G2120,42,FALSE,FALSE,TRUE,-1,16:10,17:10
G2121,16,FALSE,FALSE,TRUE,3,8:00,9:00
G2122,34,FALSE,FALSE,TRUE,1,15:00,16:00
G2123,46,FALSE,TRUE,FALSE,8,9:10,10:10
G2124,50,FALSE,FALSE,FALSE,3,10:20,11:20
G2125,36,FALSE,FALSE,FALSE,10,8:00,9:00
G2126,25,TRUE,TRUE,TRUE,-1,9:10,10:10
G2127,37,FALSE,TRUE,TRUE,9,9:10,10:10
G2128,25,TRUE,FALSE,FALSE,10,8:00,9:00
G2129,34,FALSE,FALSE,FALSE,7,11:30,12:30
G2130,29,TRUE,FALSE,FALSE,1,9:10,10:10
G2131,6,FALSE,TRUE,TRUE,10,9:10,10:10
G2132,22,FALSE,FALSE,TRUE,4,8:00,9:00
G2133,46,FALSE,FALSE,TRUE,7,8:00,9:00
G2134,39,FALSE,FALSE,TRUE,5,8:00,9:00
G2135,37,FALSE,FALSE,TRUE,1,12:40,13:40
G2136,30,FALSE,FALSE,TRUE,7,8:00,9:00
G2137,45,TRUE,TRUE,TRUE,5,15:00,16:00
G2138,21,TRUE,FALSE,TRUE,10,8:00,9:00
G2139,12,FALSE,TRUE,TRUE,8,8:00,9:00
G2140,45,FALSE,TRUE,FALSE,-1,11:30,12:30
G2141,30,FALSE,TRUE,FALSE,7,9:10,10:10
G2142,46,FALSE,FALSE,FALSE,7,8:00,9:00
G2143,17,FALSE,TRUE,TRUE,2,8:00,9:00
G2144,23,TRUE,FALSE,TRUE,6,11:30,12:30
G2145,42,FALSE,FALSE,TRUE,3,15:00,16:00
G2146,25,FALSE,FALSE,TRUE,8,10:20,11:20
G2147,10,TRUE,TRUE,TRUE,6,9:10,10:10
G2148,21,FALSE,FALSE,FALSE,-1,8:00,9:00
G2149,39,FALSE,FALSE,TRUE,1,9:10,10:10
G2150,13,FALSE,TRUE,FALSE,8,8:00,9:00
G2151,35,TRUE,TRUE,TRUE,-1,13:50,14:50
G2152,38,TRUE,TRUE,TRUE,2,10:20,11:20
G2153,17,TRUE,TRUE,TRUE,7,9:10,10:10
G2154,29,FALSE,FALSE,FALSE,10,9:10,10:10
G2155,41,TRUE,FALSE,FALSE,10,15:00,16:00
G2156,35,FALSE,FALSE,FALSE,-1,8:00,9:00
G2157,40,FALSE,FALSE,FALSE,9,8:00,9:00
G2158,14,FALSE,FALSE,TRUE,9,15:00,16:00
G2159,38,FALSE,FALSE,TRUE,1,8:00,9:00
G2160,7,FALSE,FALSE,FALSE,10,8:00,9:00
G2161,15,TRUE,FALSE,FALSE,7,8:00,9:00
G2162,8,FALSE,FALSE,TRUE,10,9:10,10:10
G2163,12,FALSE,TRUE,TRUE,1,8:00,9:00
G2164,18,TRUE,FALSE,TRUE,2,10:20,11:20
G2165,15,TRUE,TRUE,TRUE,1,10:20,11:20
G2166,27,TRUE,TRUE,FALSE,9,10:20,11:20
G2167,41,FALSE,FALSE,FALSE,-1,12:40,13:40
G2168,31,FALSE,FALSE,FALSE,4,8:00,9:00
G2169,31,FALSE,TRUE,TRUE,8,13:50,14:50
G2170,24,TRUE,TRUE,TRUE,6,10:20,11:20
G2171,16,TRUE,TRUE,TRUE,3,8:00,9:00
G2172,46,TRUE,FALSE,FALSE,9,9:10,10:10
G2173,13,TRUE,TRUE,TRUE,10,10:20,11:20
G2174,30,TRUE,FALSE,TRUE,5,9:10,10:10
G2175,37,FALSE,FALSE,FALSE,9,8:00,9:00
G2176,11,FALSE,TRUE,TRUE,5,8:00,9:00
G2177,16,FALSE,FALSE,FALSE,8,8:00,9:00
G2178,38,FALSE,TRUE,TRUE,-1,8:00,9:00
G2179,42,TRUE,TRUE,FALSE,8,9:10,10:10
G2180,27,FALSE,FALSE,FALSE,7,9:10,10:10
G2181,9,FALSE,TRUE,TRUE,8,8:00,9:00
G2182,18,TRUE,TRUE,FALSE,7,9:10,10:10
G2183,12,TRUE,FALSE,FALSE,3,9:10,10:10
G2184,36,FALSE,FALSE,FALSE,6,8:00,9:00
G2185,41,FALSE,TRUE,TRUE,-1,9:10,10:10
G2186,6,TRUE,FALSE,TRUE,-1,8:00,9:00
G2187,26,FALSE,FALSE,TRUE,7,10:20,11:20
G2188,19,TRUE,FALSE,TRUE,4,8:00,9:00
G2189,35,FALSE,FALSE,FALSE,1,8:00,9:00
G2190,50,TRUE,TRUE,TRUE,-1,13:50,14:50
G2191,5,TRUE,TRUE,FALSE,8,15:00,16:00
G2192,25,TRUE,TRUE,FALSE,3,9:10,10:10
G2193,19,FALSE,FALSE,FALSE,9,8:00,9:00
G2194,20,FALSE,FALSE,FALSE,9,8:00,9:00
G2195,6,FALSE,FALSE,FALSE,2,10:20,11:20
G2196,26,FALSE,FALSE,FALSE,2,8:00,9:00
G2197,30,TRUE,FALSE,FALSE,2,11:30,12:30
G2198,43,TRUE,TRUE,FALSE,6,10:20,11:20
G2199,30,TRUE,TRUE,TRUE,-1,11:30,12:30
G2201,26,FALSE,FALSE,TRUE,4,9:10,10:10
G2202,6,TRUE,FALSE,FALSE,3,8:00,9:00
G2203,30,TRUE,TRUE,TRUE,-1,10:20,11:20
G2205,7,TRUE,TRUE,FALSE,4,9:10,10:10
G2206,6,TRUE,TRUE,TRUE,3,9:10,10:10
G2207,16,TRUE,FALSE,FALSE,7,8:00,9:00
G2208,25,TRUE,FALSE,TRUE,3,8:00,9:00
G2209,28,FALSE,TRUE,TRUE,5,8:00,9:00
G2210,21,TRUE,FALSE,FALSE,10,10:20,11:20
G2211,17,TRUE,TRUE,FALSE,4,11:30,12:30
G2212,8,TRUE,FALSE,TRUE,7,11:30,12:30
G2213,7,FALSE,TRUE,TRUE,8,9:10,10:10
G2214,14,TRUE,FALSE,TRUE,3,8:00,9:00
G2215,17,TRUE,TRUE,TRUE,2,8:00,9:00
G2216,18,FALSE,TRUE,FALSE,5,8:00,9:00
G2217,18,FALSE,TRUE,TRUE,3,12:40,13:40
G2218,38,FALSE,FALSE,TRUE,-1,9:10,10:10
G2219,35,TRUE,TRUE,TRUE,6,9:10,10:10
G2220,37,TRUE,TRUE,FALSE,3,8:00,9:00
G2221,18,FALSE,TRUE,FALSE,7,9:10,10:10
G2222,21,TRUE,FALSE,TRUE,7,8:00,9:00
G2223,28,TRUE,FALSE,FALSE,2,15:00,16:00
G2224,47,TRUE,TRUE,FALSE,1,13:50,14:50
G2225,37,TRUE,TRUE,FALSE,9,10:20,11:20
G2226,43,TRUE,FALSE,TRUE,7,16:10,17:10
G2227,23,TRUE,FALSE,TRUE,5,9:10,10:10
G2228,31,FALSE,TRUE,TRUE,3,10:20,11:20
G2229,41,TRUE,TRUE,FALSE,1,15:00,16:00
G2230,15,FALSE,TRUE,TRUE,-1,9:10,10:10
G2231,46,FALSE,TRUE,FALSE,5,9:10,10:10
G2232,44,FALSE,TRUE,TRUE,1,8:00,9:00
G2233,8,FALSE,FALSE,FALSE,3,8:00,9:00
G2234,23,TRUE,FALSE,FALSE,8,9:10,10:10
G2236,32,TRUE,TRUE,FALSE,10,8:00,9:00
G2237,28,FALSE,FALSE,FALSE,3,8:00,9:00
G2238,25,TRUE,TRUE,TRUE,9,10:20,11:20
G2239,15,FALSE,TRUE,TRUE,2,9:10,10:10
G2240,46,FALSE,TRUE,FALSE,-1,11:30,12:30
G2241,29,FALSE,FALSE,FALSE,5,8:00,9:00
G2242,49,FALSE,FALSE,FALSE,10,8:00,9:00
G2243,7,FALSE,FALSE,FALSE,3,8:00,9:00
G2244,44,FALSE,FALSE,FALSE,10,8:00,9:00
G2245,5,FALSE,TRUE,FALSE,1,9:10,10:10
G2246,45,FALSE,TRUE,FALSE,8,8:00,9:00
G2247,13,TRUE,TRUE,FALSE,6,8:00,9:00
G2248,8,TRUE,FALSE,FALSE,2,9:10,10:10
G2249,49,FALSE,FALSE,FALSE,1,8:00,9:00
G2250,24,FALSE,TRUE,TRUE,-1,8:00,9:00
G2251,24,TRUE,FALSE,FALSE,5,10:20,11:20
G2252,29,FALSE,FALSE,TRUE,6,13:50,14:50
G2253,6,TRUE,TRUE,TRUE,3,10:20,11:20
G2254,40,FALSE,FALSE,TRUE,4,9:10,10:10
G2255,13,FALSE,TRUE,FALSE,4,8:00,9:00
G2256,21,FALSE,TRUE,FALSE,5,11:30,12:30
G2257,29,TRUE,FALSE,TRUE,9,10:20,11:20
